applicant_id,age,annual_income,employment_years,existing_debt,requested_loan_amount,credit_history_length,num_late_payments_last_2y,dti_ratio,default
APP01159,49,109282.0,6.5,5707.0,71156.0,2,0,0.052,0
APP01160,59,74359.0,12.3,16918.0,40306.0,23,0,0.228,0
APP01161,23,45338.0,4.4,17153.0,21797.0,9,0,0.378,0
APP01162,52,23050.0,7.1,38989.0,33228.0,5,3,1.691,0
APP01163,30,79105.0,1.2,3268.0,28444.0,2,1,0.041,0
APP01164,30,125614.0,5.2,6277.0,22149.0,1,0,0.05,0
APP01165,39,120303.0,0.3,25450.0,66753.0,12,0,0.212,0
APP01166,54,109978.0,5.4,15472.0,58049.0,17,0,0.141,0
APP01167,53,70467.0,1.3,13847.0,60062.0,1,2,0.197,0
APP01168,43,125962.0,5.9,36720.0,59564.0,14,2,0.292,0
APP01169,48,116085.0,7.6,5955.0,20960.0,4,1,0.051,0
APP01170,52,59200.0,5.1,7458.0,25280.0,14,0,0.126,0
APP01171,27,102570.0,0.6,6787.0,87133.0,20,1,0.066,0
APP01172,49,55939.0,2.4,2670.0,38747.0,16,0,0.048,0
APP01173,28,95799.0,11.7,14857.0,15029.0,1,1,0.155,0
APP01174,21,38194.0,5.0,8793.0,41364.0,17,1,0.23,0
APP01175,23,39692.0,5.7,7433.0,53792.0,14,1,0.187,0
APP01176,44,124132.0,1.4,6433.0,49733.0,19,0,0.052,0
APP01177,43,116866.0,1.6,13171.0,20687.0,22,0,0.113,0
APP01178,28,100389.0,2.9,7053.0,112649.0,2,0,0.07,0
APP01179,57,76419.0,6.5,15951.0,14760.0,4,0,0.209,0
APP01180,23,22123.0,1.8,19290.0,38814.0,10,0,0.872,0
APP01181,53,70443.0,11.1,10555.0,102943.0,8,1,0.15,0
APP01182,48,91775.0,0.8,9997.0,51792.0,4,0,0.109,0
APP01183,28,55973.0,2.9,15497.0,59978.0,24,0,0.277,0
APP01184,54,51213.0,8.3,13055.0,19305.0,0,0,0.255,0
APP01185,55,150574.0,1.4,38721.0,44722.0,24,0,0.257,0
APP01186,52,70959.0,2.3,17234.0,35527.0,13,0,0.243,0
APP01187,44,91803.0,3.8,32095.0,18434.0,4,1,0.35,0
APP01188,34,107696.0,1.4,21773.0,61025.0,7,1,0.202,0
APP01189,52,44324.0,0.7,4653.0,22210.0,20,0,0.105,0
APP01190,63,80548.0,1.8,8547.0,23848.0,13,0,0.106,0
APP01191,36,141467.0,7.6,12855.0,47077.0,15,0,0.091,0
APP01192,24,181609.0,2.9,26762.0,33325.0,5,0,0.147,0
APP01193,57,74605.0,1.4,62458.0,40198.0,7,0,0.837,1
APP01194,41,64928.0,1.4,9070.0,32122.0,1,1,0.14,1
APP01195,34,83660.0,6.3,13964.0,84782.0,18,1,0.167,0
APP01196,51,82604.0,1.9,25335.0,20847.0,8,2,0.307,0
APP01197,38,146295.0,4.6,12756.0,27477.0,4,0,0.087,0
APP01198,27,44436.0,2.6,49775.0,48470.0,4,2,1.12,0
APP01199,30,63581.0,4.3,4545.0,20075.0,24,0,0.071,0
APP01200,27,41833.0,6.3,22981.0,19549.0,18,0,0.549,1
APP01201,53,44088.0,6.6,22801.0,39444.0,3,0,0.517,1
APP01202,43,88282.0,1.5,33578.0,61109.0,15,2,0.38,0
APP01203,41,109637.0,2.9,14040.0,66087.0,15,0,0.128,0
APP01204,39,52855.0,2.2,27261.0,38370.0,15,0,0.516,0
APP01205,39,107586.0,7.2,10946.0,24263.0,6,2,0.102,0
APP01206,56,127490.0,1.5,7037.0,42847.0,17,0,0.055,0
APP01207,49,192404.0,4.5,6262.0,51005.0,23,1,0.033,0
APP01208,38,75726.0,4.3,4217.0,42494.0,20,0,0.056,0
APP01209,22,53110.0,1.6,9385.0,76153.0,0,0,0.177,0
APP01210,21,44301.0,0.7,17140.0,19762.0,2,0,0.387,0
APP01211,25,42155.0,2.0,11311.0,23904.0,24,0,0.268,0
APP01212,40,136611.0,2.6,15652.0,70067.0,20,2,0.115,0
APP01213,31,34285.0,2.8,35879.0,15006.0,7,0,1.046,1
APP01214,62,134440.0,2.6,8831.0,26275.0,0,1,0.066,0
APP01215,22,47372.0,5.3,86876.0,23414.0,6,0,1.834,1
APP01216,23,51917.0,5.9,24445.0,14207.0,6,0,0.471,0
APP01217,43,67794.0,6.9,11412.0,32458.0,7,1,0.168,0
APP01218,32,51440.0,1.8,11207.0,56828.0,18,0,0.218,0
APP01219,40,116540.0,3.1,5964.0,39887.0,16,0,0.051,0
APP01220,25,181076.0,8.6,13088.0,58675.0,10,0,0.072,1
APP01221,57,52643.0,2.9,2370.0,74249.0,14,2,0.045,0
APP01222,58,58917.0,2.2,36483.0,28814.0,8,0,0.619,1
APP01223,50,67396.0,4.9,1403.0,177745.0,16,1,0.021,0
APP01224,29,95849.0,5.4,13813.0,29518.0,10,1,0.144,0
APP01225,54,67728.0,3.0,5350.0,31968.0,5,0,0.079,0
APP01226,64,146331.0,2.4,7624.0,23752.0,8,1,0.052,0
APP01227,55,129743.0,1.3,8453.0,50374.0,17,0,0.065,0
APP01228,42,40428.0,2.5,62349.0,30507.0,19,2,1.542,1
APP01229,64,94891.0,1.0,5527.0,34637.0,1,1,0.058,0
APP01230,44,156400.0,7.0,27762.0,32108.0,3,1,0.178,0
APP01231,37,57103.0,0.8,33804.0,31674.0,17,1,0.592,0
APP01232,30,63125.0,2.0,2058.0,39934.0,0,0,0.033,0
APP01233,50,56161.0,3.9,8166.0,27719.0,10,1,0.145,0
APP01234,43,56753.0,3.5,43808.0,28510.0,2,0,0.772,0
APP01235,52,31754.0,1.6,4667.0,69128.0,7,0,0.147,0
APP01236,37,37641.0,4.2,34843.0,30451.0,4,0,0.926,0
APP01237,37,76019.0,1.0,13170.0,45713.0,19,1,0.173,0
APP01238,34,155873.0,3.9,12722.0,21297.0,20,0,0.082,0
APP01239,29,53816.0,1.8,14123.0,27811.0,21,0,0.262,0
APP01240,60,53030.0,0.9,17572.0,17335.0,21,0,0.331,0
APP01241,22,171230.0,2.7,6220.0,110488.0,4,0,0.036,0
APP01242,45,42019.0,6.2,10847.0,82891.0,10,0,0.258,0
APP01243,59,31869.0,1.7,17970.0,51910.0,11,0,0.564,0
APP01244,29,48327.0,5.4,15391.0,132014.0,21,0,0.318,0
APP01245,42,52502.0,3.2,17666.0,57652.0,8,2,0.336,0
APP01246,63,30524.0,1.4,7518.0,32755.0,20,0,0.246,0
APP01247,24,68595.0,2.4,22155.0,45411.0,12,1,0.323,0
APP01248,46,117503.0,2.9,14782.0,82164.0,21,1,0.126,0
APP01249,49,38446.0,0.8,3772.0,21414.0,19,2,0.098,0
APP01250,54,76404.0,2.4,8733.0,17967.0,2,0,0.114,0
APP01251,43,89140.0,1.0,6526.0,46335.0,12,0,0.073,0
APP01252,57,70144.0,5.8,6459.0,25537.0,21,0,0.092,0
APP01253,31,80246.0,4.5,9125.0,9359.0,10,0,0.114,0
APP01254,26,80714.0,4.4,21824.0,17227.0,10,1,0.27,0
APP01255,38,48710.0,1.8,8091.0,30126.0,20,0,0.166,0
APP01256,41,154707.0,1.4,15995.0,37381.0,19,1,0.103,0
APP01257,62,136473.0,3.9,14030.0,38055.0,20,0,0.103,0
APP01258,56,132582.0,5.7,7164.0,120948.0,6,0,0.054,0
APP01259,61,121399.0,11.6,10139.0,32062.0,16,0,0.084,0
APP01260,58,33273.0,7.2,26686.0,42911.0,15,0,0.802,0
APP01261,54,116196.0,8.1,15061.0,13691.0,13,1,0.13,0
APP01262,37,101499.0,6.7,20724.0,35643.0,0,1,0.204,0
APP01263,57,33919.0,3.0,36975.0,44379.0,10,3,1.09,1
APP01264,45,65680.0,1.6,18920.0,15912.0,12,3,0.288,0
APP01265,58,83985.0,0.4,2874.0,20736.0,0,0,0.034,1
APP01266,32,168074.0,2.7,16589.0,48703.0,1,0,0.099,0
APP01267,43,105068.0,6.5,8148.0,26166.0,8,0,0.078,0
APP01268,62,47464.0,2.0,56854.0,34149.0,12,1,1.198,1
APP01269,42,170705.0,3.6,18387.0,50235.0,4,1,0.108,0
APP01270,41,74749.0,2.0,8284.0,123269.0,8,0,0.111,0
APP01271,47,64349.0,4.5,21020.0,31791.0,12,0,0.327,0
APP01272,51,62096.0,2.6,14366.0,104979.0,4,0,0.231,0
APP01273,26,32475.0,0.1,3380.0,11212.0,14,1,0.104,0
APP01274,47,69225.0,1.0,26647.0,39696.0,6,1,0.385,0
APP01275,60,93783.0,5.2,9658.0,29719.0,13,1,0.103,1
APP01276,54,60313.0,0.3,41627.0,26384.0,15,1,0.69,1
APP01277,32,90240.0,3.4,12094.0,53898.0,5,0,0.134,0
APP01278,27,47468.0,5.1,42253.0,31928.0,1,1,0.89,0
APP01279,30,68155.0,0.9,18768.0,10775.0,15,0,0.275,0
APP01280,37,85671.0,6.5,29123.0,14002.0,18,0,0.34,0
APP01281,46,80405.0,8.4,9014.0,56006.0,4,1,0.112,0
APP01282,41,32770.0,1.1,17719.0,13598.0,3,1,0.541,1
APP01283,48,58718.0,2.0,3358.0,56914.0,13,1,0.057,0
APP01284,22,169182.0,3.7,12069.0,39139.0,5,2,0.071,0
APP01285,63,57170.0,9.3,4074.0,32788.0,7,0,0.071,0
APP01286,21,73711.0,2.4,5354.0,34583.0,23,0,0.073,0
APP01287,56,70026.0,5.6,6551.0,49457.0,2,1,0.094,0
APP01288,46,160191.0,3.5,22660.0,17917.0,3,2,0.141,0
APP01289,49,139411.0,2.0,11874.0,37249.0,0,0,0.085,0
APP01290,41,109509.0,0.5,13700.0,18330.0,1,0,0.125,1
APP01291,31,44953.0,1.7,11618.0,40062.0,12,0,0.258,0
APP01292,60,87517.0,1.7,31716.0,53524.0,8,0,0.362,0
APP01293,31,97146.0,10.5,13403.0,40117.0,11,3,0.138,0
APP01294,56,51570.0,6.1,16302.0,52321.0,9,0,0.316,0
APP01295,59,47323.0,2.4,8466.0,23861.0,9,0,0.179,0
APP01296,60,171529.0,3.6,33508.0,34986.0,17,0,0.195,0
APP01297,55,62919.0,1.9,35579.0,31483.0,11,1,0.565,0
APP01298,54,163978.0,7.6,12971.0,30271.0,21,0,0.079,0
APP01299,44,120397.0,1.9,8371.0,22463.0,15,2,0.07,0
APP01300,42,89674.0,1.7,3667.0,28027.0,22,1,0.041,0
APP01301,25,91699.0,3.4,6668.0,18627.0,5,1,0.073,0
APP01302,53,36308.0,0.9,2360.0,13141.0,23,1,0.065,0
APP01303,56,81096.0,2.8,6448.0,23851.0,24,0,0.08,0
APP01304,40,148525.0,1.9,17775.0,52869.0,23,1,0.12,0
APP01305,39,102813.0,4.7,12832.0,41791.0,20,0,0.125,0
APP01306,55,78997.0,7.9,85700.0,17086.0,23,1,1.085,1
APP01307,63,172124.0,3.3,9928.0,28464.0,9,1,0.058,0
APP01308,37,66668.0,3.6,9327.0,55021.0,14,0,0.14,0
APP01309,63,53649.0,5.3,31264.0,27748.0,8,0,0.583,1
APP01310,54,78977.0,0.6,2860.0,15512.0,23,1,0.036,0
APP01311,29,107284.0,2.2,4083.0,140727.0,1,1,0.038,0
APP01312,46,30980.0,5.6,22722.0,32854.0,17,2,0.733,0
APP01313,22,84325.0,7.2,11426.0,18067.0,11,0,0.135,0
APP01314,29,109664.0,5.3,11638.0,40246.0,2,1,0.106,1
APP01315,29,63907.0,8.7,6312.0,34497.0,6,1,0.099,0
APP01316,60,127196.0,1.8,16185.0,14402.0,8,1,0.127,0
APP01317,37,100770.0,6.9,6999.0,38408.0,7,0,0.069,0
APP01318,21,213350.0,3.2,14160.0,65529.0,24,1,0.066,0
APP01319,45,50247.0,0.5,5288.0,31579.0,5,3,0.105,0
APP01320,63,110786.0,4.5,11546.0,10550.0,0,1,0.104,0
APP01321,60,43973.0,2.7,67501.0,44585.0,13,1,1.535,1
APP01322,62,32608.0,11.7,9510.0,52143.0,15,0,0.292,0
APP01323,45,26429.0,4.0,12023.0,25544.0,15,1,0.455,0
APP01324,59,95718.0,2.3,11361.0,25657.0,3,0,0.119,0
APP01325,55,80188.0,3.6,15362.0,140746.0,5,1,0.192,0
APP01326,23,57554.0,2.2,19429.0,24467.0,14,0,0.338,0
APP01327,57,30129.0,1.2,16412.0,18525.0,21,0,0.545,0
APP01328,64,51782.0,3.4,16705.0,36867.0,7,1,0.323,0
APP01329,64,73280.0,1.7,11560.0,51272.0,0,1,0.158,0
APP01330,50,108726.0,6.0,14476.0,49984.0,12,1,0.133,1
APP01331,58,72528.0,11.8,11258.0,8260.0,17,0,0.155,0
APP01332,54,82953.0,2.4,3134.0,24430.0,17,0,0.038,0
APP01333,32,60593.0,8.9,109589.0,72528.0,12,1,1.809,0
APP01334,39,175363.0,0.7,23922.0,44179.0,21,1,0.136,0
APP01335,57,43953.0,6.4,6103.0,17301.0,13,1,0.139,0
APP01336,64,51554.0,3.9,16059.0,76531.0,10,1,0.311,0
APP01337,37,57172.0,4.8,4551.0,64792.0,6,3,0.08,0
APP01338,30,95928.0,7.3,8997.0,30395.0,17,0,0.094,0
APP01339,32,43502.0,4.2,4082.0,61555.0,20,1,0.094,0
APP01340,36,78265.0,0.8,12824.0,120554.0,21,0,0.164,0
APP01341,44,79416.0,5.4,3770.0,19291.0,3,0,0.047,0
APP01342,39,51680.0,4.8,18228.0,50679.0,16,0,0.353,0
APP01343,28,86249.0,2.6,23058.0,119559.0,18,0,0.267,0
APP01344,51,44183.0,2.9,6894.0,53735.0,13,0,0.156,0
APP01345,41,41834.0,5.7,15195.0,23095.0,9,0,0.363,0
APP01346,37,76865.0,3.8,6608.0,41913.0,24,1,0.086,0
APP01347,43,31892.0,2.4,20118.0,82614.0,5,0,0.631,0
APP01348,57,25024.0,3.6,7701.0,19743.0,17,1,0.308,0
APP01349,36,95456.0,1.3,25114.0,35666.0,24,2,0.263,0
APP01350,26,123560.0,1.7,3136.0,31380.0,3,0,0.025,0
APP01351,28,57907.0,3.2,5979.0,24863.0,10,0,0.103,0
APP01352,45,52363.0,3.1,5502.0,41979.0,12,0,0.105,0
APP01353,38,120906.0,3.8,15720.0,34186.0,7,0,0.13,0
APP01354,45,41243.0,3.2,20828.0,53424.0,9,0,0.505,0
APP01355,32,36987.0,1.0,16722.0,72012.0,22,0,0.452,0
APP01356,35,104174.0,8.8,8891.0,16921.0,10,1,0.085,0
APP01357,46,73462.0,7.1,1428.0,37817.0,2,1,0.019,0
APP01358,61,124547.0,4.3,13780.0,35176.0,14,1,0.111,0
APP01359,46,25081.0,2.3,25095.0,41030.0,7,1,1.001,0
APP01360,52,36303.0,6.5,114052.0,35980.0,19,1,3.142,0
APP01361,30,73656.0,6.0,9514.0,20163.0,17,1,0.129,0
APP01362,36,90115.0,8.1,7846.0,86929.0,20,1,0.087,0
APP01363,27,111692.0,5.1,17261.0,112247.0,0,0,0.155,1
APP01364,37,79810.0,2.6,10884.0,50420.0,23,0,0.136,0
APP01365,43,79406.0,4.9,37060.0,51993.0,7,0,0.467,0
APP01366,46,60192.0,0.4,6998.0,39286.0,2,2,0.116,1
APP01367,41,162016.0,2.4,10948.0,64960.0,0,1,0.068,0
APP01368,42,42129.0,10.3,26929.0,8384.0,19,1,0.639,1
APP01369,27,87510.0,1.1,17098.0,36231.0,24,0,0.195,0
APP01370,34,44627.0,0.6,33825.0,25756.0,15,1,0.758,1
APP01371,35,95549.0,2.6,9421.0,39636.0,8,1,0.099,0
APP01372,27,43542.0,2.7,36704.0,69953.0,16,0,0.843,0
APP01373,29,106076.0,6.1,3530.0,36733.0,15,0,0.033,0
APP01374,28,77347.0,4.0,3644.0,29252.0,22,1,0.047,0
APP01375,43,174961.0,3.3,37169.0,15647.0,5,0,0.212,0
APP01376,49,63544.0,0.7,13439.0,34011.0,22,0,0.211,0
APP01377,38,90444.0,3.4,27908.0,54359.0,6,1,0.309,0
APP01378,51,49522.0,1.8,14466.0,21924.0,23,1,0.292,0
APP01379,50,63326.0,5.6,13285.0,10916.0,15,0,0.21,0
APP01380,59,77101.0,3.4,4617.0,142137.0,7,2,0.06,0
APP01381,55,34077.0,0.2,13076.0,44405.0,9,1,0.384,0
APP01382,38,35997.0,7.9,39707.0,31795.0,13,1,1.103,0
APP01383,62,98709.0,1.2,13979.0,83667.0,10,1,0.142,0
APP01384,59,67979.0,3.7,23056.0,39533.0,1,0,0.339,0
APP01385,37,54368.0,3.0,22550.0,80759.0,11,2,0.415,1
APP01386,34,50590.0,4.8,5942.0,76712.0,19,3,0.117,0
APP01387,51,51573.0,2.1,26521.0,16904.0,19,1,0.514,1
APP01388,44,77364.0,1.8,10394.0,47858.0,12,1,0.134,0
APP01389,55,91356.0,2.8,10854.0,102250.0,14,1,0.119,0
APP01390,64,25692.0,8.5,71550.0,19947.0,11,2,2.785,0
APP01391,54,148215.0,1.1,21544.0,20094.0,12,0,0.145,0
APP01392,23,143036.0,3.4,8016.0,22241.0,7,0,0.056,0
APP01393,57,22804.0,4.1,14068.0,61960.0,15,0,0.617,0
APP01394,63,125865.0,3.7,13757.0,43072.0,2,1,0.109,0
APP01395,60,123947.0,2.1,51476.0,11368.0,12,1,0.415,1
APP01396,46,73147.0,2.5,13788.0,44559.0,11,1,0.188,0
APP01397,43,38232.0,2.9,78151.0,31221.0,18,1,2.044,1
APP01398,64,121493.0,3.3,4734.0,33950.0,1,1,0.039,0
APP01399,59,64821.0,0.4,13018.0,21978.0,0,0,0.201,1
APP01400,35,96225.0,5.0,7257.0,44755.0,7,0,0.075,0
APP01401,24,221815.0,4.4,8992.0,68205.0,8,0,0.041,0
APP01402,49,82944.0,6.1,9150.0,24706.0,24,1,0.11,0
APP01403,42,46238.0,0.5,7562.0,13234.0,7,1,0.164,0
APP01404,45,61829.0,4.1,53324.0,30277.0,20,1,0.862,1
APP01405,33,49280.0,3.0,41691.0,57169.0,16,0,0.846,0
APP01406,38,90830.0,3.7,18437.0,28209.0,8,0,0.203,0
APP01407,53,48872.0,2.8,9141.0,14787.0,5,2,0.187,0
APP01408,36,57732.0,4.4,7734.0,57408.0,14,0,0.134,0
APP01409,62,38476.0,2.0,24184.0,84898.0,22,0,0.629,0
APP01410,64,68457.0,3.5,16986.0,36754.0,23,1,0.248,0
APP01411,22,79888.0,0.7,11898.0,13857.0,12,2,0.149,0
APP01412,55,19103.0,2.5,20598.0,30010.0,20,1,1.078,0
APP01413,62,83265.0,2.6,27251.0,39772.0,21,1,0.327,0
APP01414,54,71478.0,0.2,11811.0,22341.0,11,0,0.165,1
APP01415,50,49886.0,3.6,7116.0,51535.0,12,1,0.143,0
APP01416,33,201655.0,4.3,4643.0,21068.0,6,0,0.023,0
APP01417,33,118094.0,2.4,16326.0,36878.0,22,0,0.138,0
APP01418,38,42269.0,5.5,75644.0,31666.0,17,0,1.79,1
APP01419,52,111204.0,7.9,5494.0,52550.0,13,0,0.049,0
APP01420,52,136250.0,11.3,32195.0,36006.0,10,0,0.236,0
APP01421,55,78121.0,1.0,7782.0,32277.0,13,0,0.1,0
APP01422,59,87616.0,4.9,9143.0,22433.0,16,2,0.104,0
APP01423,49,86610.0,3.6,27776.0,37081.0,23,1,0.321,0
APP01424,49,25773.0,3.2,10892.0,31066.0,20,3,0.423,1
APP01425,64,66607.0,1.0,16295.0,21540.0,1,1,0.245,0
APP01426,36,64896.0,3.3,16047.0,39962.0,18,1,0.247,0
APP01427,64,149504.0,0.2,7792.0,45179.0,15,0,0.052,0
APP01428,30,86410.0,2.8,27339.0,29642.0,21,0,0.316,0
APP01429,50,63019.0,0.6,12717.0,63509.0,9,2,0.202,0
APP01430,45,69908.0,2.2,4399.0,42548.0,21,0,0.063,0
APP01431,59,121990.0,6.5,6542.0,16809.0,7,1,0.054,0
APP01432,40,66683.0,1.9,1104.0,81019.0,20,0,0.017,0
APP01433,25,51581.0,0.4,13927.0,57538.0,4,0,0.27,0
APP01434,21,63713.0,4.0,37921.0,66244.0,6,0,0.595,1
APP01435,50,117049.0,1.8,5781.0,46180.0,12,0,0.049,0
APP01436,23,93721.0,11.5,21342.0,8932.0,15,1,0.228,0
APP01437,34,74767.0,0.7,18854.0,69952.0,4,0,0.252,0
APP01438,50,80480.0,17.3,7321.0,37664.0,15,2,0.091,0
APP01439,24,55278.0,2.1,45671.0,44888.0,14,4,0.826,0
APP01440,38,66372.0,2.0,10742.0,50223.0,8,0,0.162,0
APP01441,57,52488.0,0.9,66717.0,116049.0,21,1,1.271,0
APP01442,45,63108.0,4.4,3610.0,26167.0,22,0,0.057,0
APP01443,21,143356.0,0.3,10772.0,26576.0,11,1,0.075,0
APP01444,35,42662.0,4.1,11847.0,21794.0,7,1,0.278,0
APP01445,29,51826.0,6.0,12933.0,19111.0,12,0,0.25,0
APP01446,35,39060.0,1.0,23696.0,19324.0,4,1,0.607,1
APP01447,44,35051.0,9.4,202501.0,11955.0,13,1,5.777,0
APP01448,24,66610.0,1.6,19227.0,46910.0,15,1,0.289,0
APP01449,32,53701.0,2.6,13621.0,119693.0,10,0,0.254,1
APP01450,57,176459.0,0.6,5558.0,124361.0,19,0,0.031,1
APP01451,57,63486.0,2.9,2945.0,21776.0,11,0,0.046,0
APP01452,63,139344.0,4.6,34071.0,30844.0,14,0,0.245,0
APP01453,26,118658.0,1.0,8626.0,76115.0,23,1,0.073,0
APP01454,59,65876.0,3.8,107294.0,47071.0,11,0,1.629,0
APP01455,44,210043.0,4.4,26757.0,39368.0,8,1,0.127,0
APP01456,31,83639.0,5.5,17558.0,31131.0,0,1,0.21,0
APP01457,33,155827.0,3.2,18312.0,73643.0,2,1,0.118,0
APP01458,54,147016.0,7.5,18457.0,19076.0,11,1,0.126,0
APP01459,45,89978.0,1.0,7664.0,48462.0,19,2,0.085,0
APP01460,27,106464.0,4.3,3291.0,44666.0,12,0,0.031,0
APP01461,24,99911.0,1.7,8599.0,37273.0,22,1,0.086,0
APP01462,28,41269.0,4.1,13165.0,58258.0,5,3,0.319,0
APP01463,40,75256.0,3.5,7957.0,37058.0,9,0,0.106,0
APP01464,49,125132.0,1.6,4775.0,26352.0,9,1,0.038,0
APP01465,30,156858.0,3.0,7342.0,38388.0,15,0,0.047,0
APP01466,63,51005.0,1.6,30595.0,13971.0,0,0,0.6,1
APP01467,54,95265.0,10.7,24308.0,52451.0,15,0,0.255,0
APP01468,46,78860.0,5.1,15323.0,61141.0,3,2,0.194,0
APP01469,61,68945.0,10.8,21369.0,24490.0,5,0,0.31,0
APP01470,23,87378.0,1.4,5402.0,21233.0,18,3,0.062,0
APP01471,26,81552.0,0.5,7070.0,25038.0,1,1,0.087,1
APP01472,25,95866.0,4.1,17134.0,34968.0,17,3,0.179,1
APP01473,25,150371.0,4.2,5981.0,41338.0,9,1,0.04,0
APP01474,43,108235.0,5.4,14570.0,95731.0,3,2,0.135,0
APP01475,29,85417.0,5.4,4866.0,88739.0,0,0,0.057,0
APP01476,55,185779.0,10.3,3570.0,59810.0,14,3,0.019,0
APP01477,40,127384.0,5.4,24073.0,39056.0,9,1,0.189,0
APP01478,62,69829.0,1.2,30383.0,20824.0,17,1,0.435,1
APP01479,55,39793.0,0.8,8065.0,99487.0,15,1,0.203,1
APP01480,38,44627.0,10.8,3959.0,31301.0,12,2,0.089,0
APP01481,37,116613.0,3.2,2283.0,42994.0,14,0,0.02,0
APP01482,44,53361.0,8.0,58314.0,52913.0,1,1,1.093,1
APP01483,23,44178.0,1.5,14605.0,37683.0,19,0,0.331,0
APP01484,52,50059.0,5.2,8214.0,72450.0,3,2,0.164,0
APP01485,55,51860.0,1.5,9985.0,47726.0,0,0,0.193,0
APP01486,58,111896.0,0.2,2891.0,65722.0,6,2,0.026,0
APP01487,33,67618.0,7.0,21937.0,47496.0,22,2,0.324,0
APP01488,45,36821.0,1.0,66177.0,35499.0,10,0,1.797,1
APP01489,29,74274.0,0.9,7142.0,37968.0,9,3,0.096,0
APP01490,24,81726.0,2.9,89928.0,34984.0,0,0,1.1,0
APP01491,34,57546.0,2.9,12172.0,16805.0,10,1,0.212,0
APP01492,57,130345.0,3.9,50686.0,19921.0,23,0,0.389,0
APP01493,54,59251.0,4.3,17082.0,56632.0,9,1,0.288,0
APP01494,31,127283.0,1.5,17067.0,17058.0,13,1,0.134,0
APP01495,61,98557.0,0.9,58404.0,28494.0,13,0,0.593,1
APP01496,23,116227.0,7.6,24988.0,19340.0,6,1,0.215,0
APP01497,48,42223.0,5.8,18032.0,27594.0,22,1,0.427,1
APP01498,49,76815.0,1.0,2827.0,33085.0,10,0,0.037,0
APP01499,29,71224.0,0.6,4001.0,28460.0,21,0,0.056,0
APP01500,23,35918.0,2.3,19280.0,15413.0,3,0,0.537,1
APP01501,45,127075.0,0.9,43227.0,32490.0,23,0,0.34,0
APP01502,54,48596.0,2.2,14806.0,20428.0,1,1,0.305,0
APP01503,32,53918.0,5.5,8324.0,24787.0,6,0,0.154,0
APP01504,62,44062.0,2.8,3068.0,56631.0,18,1,0.07,0
APP01505,29,103839.0,7.1,7138.0,64424.0,13,1,0.069,0
APP01506,35,34099.0,2.4,14836.0,16538.0,18,0,0.435,0
APP01507,60,99602.0,6.7,6733.0,93079.0,6,2,0.068,0
APP01508,45,123285.0,2.1,6176.0,26741.0,11,0,0.05,0
APP01509,25,95663.0,0.1,12824.0,25321.0,2,0,0.134,0
APP01510,31,104434.0,4.2,42563.0,21269.0,14,0,0.408,0
APP01511,54,106913.0,0.4,23104.0,37554.0,4,1,0.216,0
APP01512,44,45492.0,1.9,16793.0,119244.0,7,1,0.369,0
APP01513,35,149847.0,3.1,15534.0,14418.0,13,2,0.104,0
APP01514,58,58102.0,3.6,20763.0,10571.0,3,0,0.357,0
APP01515,28,70743.0,4.7,12233.0,42664.0,6,2,0.173,0
APP01516,25,61925.0,0.6,9616.0,51103.0,6,3,0.155,1
APP01517,46,93505.0,1.3,24114.0,37482.0,17,2,0.258,0
APP01518,38,55881.0,2.4,11155.0,51921.0,13,2,0.2,0
APP01519,26,75619.0,4.8,5162.0,18421.0,7,0,0.068,0
APP01520,57,39432.0,3.8,42389.0,20601.0,11,0,1.075,1
APP01521,33,130919.0,1.3,2993.0,39119.0,9,4,0.023,0
APP01522,48,102270.0,6.6,45011.0,104281.0,13,0,0.44,0
APP01523,25,63188.0,0.7,20034.0,50838.0,8,0,0.317,1
APP01524,33,57839.0,4.0,6153.0,52278.0,5,0,0.106,0
APP01525,37,100943.0,1.5,13621.0,19069.0,4,0,0.135,0
APP01526,60,51347.0,5.7,9480.0,46791.0,0,2,0.185,0
APP01527,52,77861.0,1.9,25494.0,17867.0,0,3,0.327,1
APP01528,49,130705.0,17.8,25093.0,104889.0,24,0,0.192,0
APP01529,23,48746.0,4.1,19324.0,19788.0,19,1,0.396,0
APP01530,60,87930.0,8.2,24273.0,22519.0,16,0,0.276,0
APP01531,54,85636.0,10.4,12187.0,15005.0,10,1,0.142,0
APP01532,60,69657.0,2.5,54685.0,38234.0,11,0,0.785,1
APP01533,47,56846.0,2.8,35557.0,37282.0,2,1,0.625,0
APP01534,33,134242.0,7.7,9122.0,90034.0,5,0,0.068,0
APP01535,53,54242.0,3.3,25558.0,57864.0,10,0,0.471,0
APP01536,26,29554.0,1.2,23834.0,22596.0,12,1,0.806,0
APP01537,44,100737.0,0.6,10853.0,61331.0,10,1,0.108,0
APP01538,39,40109.0,3.7,10192.0,17221.0,7,0,0.254,0
APP01539,36,103357.0,1.9,35299.0,23600.0,9,0,0.342,0
APP01540,60,142551.0,5.5,13204.0,38991.0,1,2,0.093,0
APP01541,48,100195.0,2.1,16451.0,18414.0,23,0,0.164,1
APP01542,53,124955.0,10.1,40982.0,68789.0,13,0,0.328,0
APP01543,61,200792.0,1.4,101384.0,142570.0,15,1,0.505,0
APP01544,33,118584.0,0.9,8767.0,30433.0,16,0,0.074,0
APP01545,63,86274.0,2.8,11196.0,24563.0,10,0,0.13,0
